;post_time;user;gender;followers;awards;day_difference;video;likes;comments;carousel;post_images;length_caption;number_hashtags;publication_weekday;IM_performance
250;2023-10-02_18-42-46_UTC;user004;M;22016;1;126;1;113;14;0;1;382;7;Monday;Backstage
251;2023-10-06_23-46-46_UTC;user004;M;22016;1;122;1;55;2;0;1;837;3;Friday;Offstage
252;2023-10-07_15-57-23_UTC;user004;M;22016;1;121;1;113;6;0;1;1940;3;Saturday;Backstage
253;2023-10-10_03-14-16_UTC;user004;M;22016;1;118;1;157;33;0;1;1200;4;Tuesday;Offstage
254;2023-10-10_20-24-11_UTC;user004;M;22016;1;118;1;77;1;0;1;332;5;Tuesday;Backstage
255;2023-10-12_00-39-07_UTC;user004;M;22016;1;116;1;224;34;0;1;1200;4;Thursday;Backstage
256;2023-10-14_20-37-41_UTC;user004;M;22016;1;114;1;77;4;0;1;233;1;Saturday;Backstage
257;2023-10-15_21-25-48_UTC;user004;M;22016;1;113;1;319;26;0;1;1455;4;Sunday;Backstage
258;2023-10-16_21-36-44_UTC;user004;M;22016;1;112;0;135;14;0;1;440;2;Monday;Backstage
259;2023-10-18_14-48-48_UTC;user004;M;22016;1;110;1;97;16;1;3;386;5;Wednesday;Frontstage
260;2023-10-20_17-51-43_UTC;user004;M;22016;1;108;1;321;55;0;1;344;13;Friday;Offstage
261;2023-10-23_16-08-10_UTC;user004;M;22016;1;105;1;68;12;0;1;262;1;Monday;Frontstage
262;2023-10-25_01-22-45_UTC;user004;M;22016;1;103;1;153;32;0;1;351;2;Wednesday;Offstage
263;2023-10-25_19-27-55_UTC;user004;M;22016;1;103;1;49;4;0;1;502;0;Wednesday;Offstage
264;2023-10-26_18-00-14_UTC;user004;M;22016;1;102;1;110;10;0;1;316;2;Thursday;Backstage
265;2023-10-27_16-49-13_UTC;user004;M;22016;1;101;1;90;6;0;1;307;2;Friday;Frontstage
266;2023-11-01_23-20-57_UTC;user004;M;22016;1;96;1;78;2;0;1;428;8;Wednesday;Backstage
267;2023-11-10_16-29-00_UTC;user004;M;22016;1;87;1;1438;749;0;1;44;1;Friday;Backstage
268;2023-11-12_19-54-13_UTC;user004;M;22016;1;85;0;418;92;0;1;235;2;Sunday;Offstage
269;2023-11-13_23-51-00_UTC;user004;M;22016;1;84;1;265;24;0;1;263;3;Monday;Backstage
270;2023-11-16_15-10-35_UTC;user004;M;22016;1;81;1;93;10;0;1;87;1;Thursday;Frontstage
271;2023-11-16_20-18-39_UTC;user004;M;22016;1;81;1;52;4;0;1;356;1;Thursday;Offstage
272;2023-11-17_16-18-01_UTC;user004;M;22016;1;80;1;37;1;0;1;203;1;Friday;Backstage
273;2023-11-22_14-54-49_UTC;user004;M;22016;1;75;1;31;4;0;1;249;2;Wednesday;Offstage
274;2023-11-22_21-50-05_UTC;user004;M;22016;1;75;1;115;25;0;1;66;1;Wednesday;Offstage
275;2023-11-26_19-57-14_UTC;user004;M;22016;1;71;1;137;20;0;1;1083;5;Sunday;Backstage
276;2023-11-27_23-08-30_UTC;user004;M;22016;1;70;1;59;22;0;1;1085;1;Monday;Frontstage
277;2023-12-02_21-39-16_UTC;user004;M;22016;1;65;0;500;89;0;1;322;1;Saturday;Frontstage
278;2023-12-06_02-35-10_UTC;user004;M;22016;1;61;1;44;9;1;4;701;10;Wednesday;Frontstage
279;2023-12-06_23-32-34_UTC;user004;M;22016;1;61;1;81;8;0;1;951;4;Wednesday;Backstage
280;2023-12-15_19-59-44_UTC;user004;M;22016;1;52;1;256;68;0;1;230;3;Friday;Backstage
281;2023-12-16_20-56-46_UTC;user004;M;22016;1;51;0;112;7;0;1;330;4;Saturday;Offstage
282;2023-12-21_21-47-54_UTC;user004;M;22016;1;46;1;185;32;0;1;328;3;Thursday;Offstage
283;2023-12-27_18-19-41_UTC;user004;M;22016;1;40;1;51;2;0;1;594;0;Wednesday;Offstage
284;2023-12-28_19-07-16_UTC;user004;M;22016;1;39;1;129;23;0;1;340;2;Thursday;Backstage
285;2024-01-01_00-14-02_UTC;user004;M;22016;1;35;0;174;14;0;1;322;1;Monday;Backstage
286;2024-01-09_17-35-57_UTC;user004;M;22016;1;27;1;138;7;1;4;205;3;Tuesday;Backstage
287;2024-01-11_21-33-04_UTC;user004;M;22016;1;25;1;161;22;0;1;893;7;Thursday;Backstage
288;2024-01-11_23-39-56_UTC;user004;M;22016;1;25;1;60;3;0;1;251;5;Thursday;Backstage
289;2024-01-17_20-04-47_UTC;user004;M;22016;1;19;1;43;15;0;1;119;2;Wednesday;Frontstage
290;2024-01-20_18-40-03_UTC;user004;M;22016;1;16;1;144;10;0;1;434;2;Saturday;Backstage
291;2024-01-21_16-07-24_UTC;user004;M;22016;1;15;1;127;10;0;1;504;8;Sunday;Backstage
292;2024-01-23_19-59-24_UTC;user004;M;22016;1;13;1;114;12;0;1;100;1;Tuesday;Offstage
293;2024-01-26_17-01-14_UTC;user004;M;22016;1;10;1;74;10;0;1;73;1;Friday;Offstage
294;2024-01-27_23-06-56_UTC;user004;M;22016;1;9;1;97;6;0;1;404;2;Saturday;Backstage
295;2024-01-28_17-57-28_UTC;user004;M;22016;1;8;1;71;16;0;1;166;3;Sunday;Backstage
296;2024-01-29_21-37-14_UTC;user004;M;22016;1;7;1;27;2;0;1;168;2;Monday;Frontstage
297;2024-01-29_23-38-09_UTC;user004;M;22016;1;7;1;68;8;0;1;1484;7;Monday;Offstage
298;2024-02-01_19-32-01_UTC;user004;M;22016;1;4;1;116;17;0;1;575;9;Thursday;Offstage
299;2024-02-01_23-47-17_UTC;user004;M;22016;1;4;1;530;88;0;1;244;1;Thursday;Backstage
300;2024-02-02_23-23-09_UTC;user004;M;22016;1;3;1;481;110;0;1;44;1;Friday;Backstage
301;2024-02-04_03-10-44_UTC;user004;M;22016;1;1;1;691;140;0;1;39;1;Sunday;Backstage
302;2024-02-04_19-20-00_UTC;user004;M;22016;1;1;1;395;71;0;1;182;1;Sunday;Backstage
303;2024-02-04_23-47-28_UTC;user004;M;22016;1;1;1;844;207;0;1;8;1;Sunday;Frontstage
304;2023-02-06_16-09-52_UTC;user005;M;6955;1;364;0;696;70;1;8;153;4;Monday;Backstage
305;2023-02-07_03-15-30_UTC;user005;M;6955;1;363;0;450;32;0;1;265;1;Tuesday;Frontstage
306;2023-02-07_03-47-05_UTC;user005;M;6955;1;363;1;1027;102;0;1;1222;6;Tuesday;Frontstage
307;2023-02-07_13-55-41_UTC;user005;M;6955;1;363;0;419;9;1;5;113;1;Tuesday;Backstage
308;2023-02-08_23-28-48_UTC;user005;M;6955;1;362;0;607;58;1;3;277;4;Wednesday;Backstage
309;2023-02-09_13-38-29_UTC;user005;M;6955;1;361;0;20;0;0;1;196;1;Thursday;Offstage
310;2023-02-09_19-31-10_UTC;user005;M;6955;1;361;0;477;24;0;1;403;3;Thursday;Offstage
311;2023-02-10_16-18-43_UTC;user005;M;6955;1;360;0;251;16;0;1;695;1;Friday;Backstage
312;2023-02-14_19-53-38_UTC;user005;M;6955;1;356;0;214;3;0;1;409;7;Tuesday;Offstage
313;2023-02-16_14-11-20_UTC;user005;M;6955;1;354;0;480;34;1;2;163;5;Thursday;Offstage
314;2023-02-18_04-28-31_UTC;user005;M;6955;1;352;0;288;12;0;1;190;1;Saturday;Backstage
315;2023-02-19_05-06-01_UTC;user005;M;6955;1;351;0;238;14;0;1;711;25;Sunday;Backstage
316;2023-02-25_20-28-48_UTC;user005;M;6955;1;345;0;53;5;0;1;39;1;Saturday;Backstage
317;2023-03-02_17-30-49_UTC;user005;M;6955;1;340;0;282;7;0;1;20;0;Thursday;Backstage
318;2023-03-03_02-32-47_UTC;user005;M;6955;1;339;0;118;3;0;1;683;11;Friday;Frontstage
319;2023-03-06_20-25-37_UTC;user005;M;6955;1;336;0;217;1;1;2;147;1;Monday;Offstage
320;2023-03-07_02-48-55_UTC;user005;M;6955;1;335;0;119;2;1;2;553;15;Tuesday;Backstage
321;2023-03-08_18-34-57_UTC;user005;M;6955;1;334;0;103;4;0;1;86;1;Wednesday;Backstage
322;2023-03-14_20-12-06_UTC;user005;M;6955;1;328;0;119;3;1;4;89;2;Tuesday;Backstage
323;2023-03-16_18-23-30_UTC;user005;M;6955;1;326;0;133;3;0;1;291;2;Thursday;Frontstage
324;2023-03-19_13-47-13_UTC;user005;M;6955;1;323;0;304;8;0;1;337;1;Sunday;Backstage
325;2023-03-22_19-00-43_UTC;user005;M;6955;1;320;0;284;4;1;4;241;2;Wednesday;Frontstage
326;2023-03-26_01-02-17_UTC;user005;M;6955;1;316;0;156;5;1;2;464;3;Sunday;Frontstage
327;2023-03-26_16-57-15_UTC;user005;M;6955;1;316;0;125;4;1;3;848;13;Sunday;Backstage
328;2023-03-29_14-04-50_UTC;user005;M;6955;1;313;0;88;7;0;1;109;1;Wednesday;Frontstage
329;2023-03-30_15-14-23_UTC;user005;M;6955;1;312;0;31;1;0;1;81;1;Thursday;Backstage
330;2023-04-02_20-28-03_UTC;user005;M;6955;1;309;0;413;17;0;1;476;1;Sunday;Backstage
331;2023-04-03_21-22-33_UTC;user005;M;6955;1;308;0;90;2;1;2;162;1;Monday;Backstage
332;2023-04-06_15-00-34_UTC;user005;M;6955;1;305;0;144;4;1;2;84;1;Thursday;Backstage
333;2023-04-08_03-49-27_UTC;user005;M;6955;1;303;0;78;0;0;1;13;1;Saturday;Offstage
334;2023-04-13_14-50-23_UTC;user005;M;6955;1;298;0;648;65;0;1;141;0;Thursday;Offstage
335;2023-04-14_03-40-55_UTC;user005;M;6955;1;297;0;292;14;1;2;812;2;Friday;Backstage
336;2023-04-14_16-50-11_UTC;user005;M;6955;1;297;0;72;2;0;1;605;3;Friday;Offstage
337;2023-04-17_15-55-11_UTC;user005;M;6955;1;294;0;292;4;0;1;2131;1;Monday;Frontstage
338;2023-04-20_17-08-18_UTC;user005;M;6955;1;291;0;258;14;0;1;325;3;Thursday;Offstage
339;2023-04-22_20-48-11_UTC;user005;M;6955;1;289;0;84;15;0;1;321;1;Saturday;Offstage
340;2023-04-22_20-53-01_UTC;user005;M;6955;1;289;0;120;36;0;1;184;0;Saturday;Offstage
341;2023-04-24_13-09-16_UTC;user005;M;6955;1;287;0;81;3;0;1;521;9;Monday;Offstage
342;2023-04-29_17-31-39_UTC;user005;M;6955;1;282;0;117;6;0;1;180;4;Saturday;Offstage
343;2023-05-03_12-00-38_UTC;user005;M;6955;1;278;0;116;3;0;1;153;3;Wednesday;Offstage
344;2023-05-12_14-00-40_UTC;user005;M;6955;1;269;0;186;4;1;2;434;0;Friday;Backstage
345;2023-05-13_14-04-11_UTC;user005;M;6955;1;268;0;41;5;0;1;142;0;Saturday;Offstage
346;2023-05-14_12-11-31_UTC;user005;M;6955;1;267;0;192;7;1;2;222;5;Sunday;Backstage
347;2023-05-17_17-07-46_UTC;user005;M;6955;1;264;0;110;4;0;1;178;3;Wednesday;Offstage
348;2023-05-18_17-57-11_UTC;user005;M;6955;1;263;0;399;14;0;1;159;1;Thursday;Offstage
349;2023-05-19_14-42-03_UTC;user005;M;6955;1;262;0;314;17;1;3;153;1;Friday;Backstage
350;2023-05-21_16-06-04_UTC;user005;M;6955;1;260;0;219;11;0;1;337;3;Sunday;Backstage
351;2023-05-27_16-01-09_UTC;user005;M;6955;1;254;0;92;2;1;4;447;3;Saturday;Offstage
352;2023-05-31_13-26-49_UTC;user005;M;6955;1;250;0;233;9;0;1;574;6;Wednesday;Frontstage
353;2023-06-01_19-45-50_UTC;user005;M;6955;1;249;0;518;37;0;1;377;5;Thursday;Backstage
354;2023-06-08_14-34-55_UTC;user005;M;6955;1;242;0;89;7;0;1;53;1;Thursday;Offstage
355;2023-06-09_21-12-20_UTC;user005;M;6955;1;241;0;228;7;0;1;207;2;Friday;Offstage
356;2023-06-16_02-10-24_UTC;user005;M;6955;1;234;0;611;15;0;1;341;2;Friday;Backstage
357;2023-06-24_03-03-02_UTC;user005;M;6955;1;226;0;44;6;1;2;158;5;Saturday;Offstage
358;2023-08-11_23-27-26_UTC;user005;M;6955;1;178;0;487;17;0;1;284;1;Friday;Backstage
359;2023-08-12_23-42-17_UTC;user005;M;6955;1;177;0;1190;69;1;3;718;3;Saturday;Frontstage
360;2023-08-20_03-04-49_UTC;user005;M;6955;1;169;0;119;3;0;1;860;11;Sunday;Frontstage
361;2023-08-26_04-01-06_UTC;user005;M;6955;1;163;0;164;2;0;1;313;5;Saturday;Backstage
362;2023-09-01_00-16-57_UTC;user005;M;6955;1;157;0;306;13;0;1;379;4;Friday;Offstage
363;2023-09-03_13-31-10_UTC;user005;M;6955;1;155;0;358;13;0;1;160;4;Sunday;Backstage
364;2023-09-08_13-32-17_UTC;user005;M;6955;1;150;0;192;13;0;1;412;6;Friday;Offstage
365;2023-09-12_02-53-44_UTC;user005;M;6955;1;146;0;353;10;1;3;402;4;Tuesday;Frontstage
366;2023-09-13_19-04-28_UTC;user005;M;6955;1;145;0;46;0;0;1;293;4;Wednesday;Offstage
367;2023-09-19_18-47-14_UTC;user005;M;6955;1;139;1;187;11;0;1;154;5;Tuesday;Backstage
368;2023-09-21_12-26-32_UTC;user005;M;6955;1;137;0;56;3;0;1;62;1;Thursday;Frontstage
369;2023-09-24_03-05-26_UTC;user005;M;6955;1;134;0;158;6;0;1;392;6;Sunday;Offstage
370;2023-09-27_18-27-30_UTC;user005;M;6955;1;131;0;164;5;1;2;259;3;Wednesday;Frontstage
371;2023-10-11_20-21-41_UTC;user005;M;6955;1;117;0;84;8;1;2;831;4;Wednesday;Backstage
372;2023-10-12_13-19-30_UTC;user005;M;6955;1;116;0;221;7;0;1;722;2;Thursday;Offstage
373;2023-10-19_18-10-25_UTC;user005;M;6955;1;109;1;105;2;0;1;213;4;Thursday;Frontstage
374;2023-10-22_14-46-31_UTC;user005;M;6955;1;106;1;36;0;0;1;530;3;Sunday;Offstage
375;2023-10-22_21-44-40_UTC;user005;M;6955;1;106;0;287;9;0;1;309;3;Sunday;Frontstage
376;2023-11-12_18-05-32_UTC;user005;M;6955;1;85;0;86;6;0;1;112;0;Sunday;Offstage
377;2023-11-12_22-35-48_UTC;user005;M;6955;1;85;1;121;12;0;1;387;1;Sunday;Backstage
378;2023-11-15_22-26-45_UTC;user005;M;6955;1;82;0;227;6;0;1;336;2;Wednesday;Backstage
379;2023-11-21_16-41-59_UTC;user005;M;6955;1;76;1;147;13;0;1;43;0;Tuesday;Offstage
380;2023-11-21_21-12-40_UTC;user005;M;6955;1;76;0;696;23;0;1;659;2;Tuesday;Backstage
381;2023-11-22_02-56-21_UTC;user005;M;6955;1;75;0;32;0;0;1;140;0;Wednesday;Offstage
382;2023-11-25_03-03-40_UTC;user005;M;6955;1;72;0;269;9;0;1;415;5;Saturday;Backstage
383;2023-11-26_19-39-22_UTC;user005;M;6955;1;71;0;57;2;0;1;511;3;Sunday;Frontstage
384;2023-11-30_19-06-05_UTC;user005;M;6955;1;67;0;189;16;0;1;76;3;Thursday;Frontstage
385;2023-12-01_16-31-45_UTC;user005;M;6955;1;66;0;27;0;1;4;313;2;Friday;Offstage
386;2023-12-05_16-02-58_UTC;user005;M;6955;1;62;0;34;4;0;1;497;5;Tuesday;Offstage
387;2023-12-08_00-27-16_UTC;user005;M;6955;1;59;0;158;4;0;1;370;8;Friday;Backstage
388;2023-12-16_16-45-08_UTC;user005;M;6955;1;51;0;38;0;0;1;240;1;Saturday;Frontstage
389;2023-12-18_03-09-58_UTC;user005;M;6955;1;49;0;114;1;1;2;284;4;Monday;Offstage
390;2023-12-25_18-03-31_UTC;user005;M;6955;1;42;0;154;3;1;2;88;2;Monday;Backstage
391;2023-12-26_17-22-10_UTC;user005;M;6955;1;41;0;67;4;0;1;402;7;Tuesday;Offstage
392;2024-01-07_18-33-59_UTC;user005;M;6955;1;29;0;265;25;0;1;180;3;Sunday;Backstage
393;2024-01-12_21-36-54_UTC;user005;M;6955;1;24;0;103;9;0;1;216;3;Friday;Offstage
394;2024-01-13_18-09-39_UTC;user005;M;6955;1;23;0;47;3;0;1;391;7;Saturday;Offstage
395;2023-02-06_00-30-37_UTC;user006;M;23403;1;364;1;1405;199;0;1;640;0;Monday;Offstage
396;2023-02-21_12-38-33_UTC;user006;M;23403;1;349;0;939;27;0;1;67;1;Tuesday;Backstage
397;2023-03-08_13-00-04_UTC;user006;M;23403;1;334;0;420;24;1;2;1859;1;Wednesday;Offstage
398;2023-05-24_19-30-49_UTC;user006;M;23403;1;257;0;2011;93;0;1;339;0;Wednesday;Offstage
399;2023-06-02_16-36-03_UTC;user006;M;23403;1;248;1;1875;95;0;1;338;1;Friday;Backstage
400;2023-07-10_19-01-25_UTC;user006;M;23403;1;210;1;1882;135;0;1;287;1;Monday;Backstage
401;2023-07-11_16-16-29_UTC;user006;M;23403;1;209;0;812;36;0;1;297;0;Tuesday;Offstage
402;2023-07-15_12-00-06_UTC;user006;M;23403;1;205;0;1240;76;0;1;126;1;Saturday;Backstage
403;2023-08-01_15-15-46_UTC;user006;M;23403;1;188;0;205;8;1;2;322;1;Tuesday;Backstage
404;2023-08-08_21-31-27_UTC;user006;M;23403;1;181;0;1515;94;0;1;143;0;Tuesday;Offstage
405;2023-08-10_16-51-56_UTC;user006;M;23403;1;179;0;663;26;1;3;357;1;Thursday;Frontstage
406;2023-08-14_16-00-19_UTC;user006;M;23403;1;175;0;350;16;1;2;266;0;Monday;Offstage
407;2023-08-19_13-45-01_UTC;user006;M;23403;1;170;0;1205;57;0;1;136;1;Saturday;Backstage
408;2023-08-22_20-43-52_UTC;user006;M;23403;1;167;0;398;23;0;1;246;0;Tuesday;Offstage
409;2023-08-28_19-46-36_UTC;user006;M;23403;1;161;0;497;25;0;1;221;0;Monday;Offstage
410;2023-08-30_19-04-42_UTC;user006;M;23403;1;159;0;307;13;1;2;294;0;Wednesday;Offstage
411;2023-08-31_14-56-25_UTC;user006;M;23403;1;158;0;799;33;0;1;289;1;Thursday;Backstage
412;2023-09-01_15-02-57_UTC;user006;M;23403;1;157;0;483;20;0;1;368;1;Friday;Frontstage
413;2023-09-01_20-55-00_UTC;user006;M;23403;1;157;0;172;9;1;3;297;0;Friday;Offstage
414;2023-09-02_12-35-57_UTC;user006;M;23403;1;156;0;229;9;1;2;274;1;Saturday;Offstage
415;2023-09-02_16-02-02_UTC;user006;M;23403;1;156;0;3139;40;1;2;199;1;Saturday;Offstage
416;2023-09-02_19-22-07_UTC;user006;M;23403;1;156;0;366;15;0;1;306;0;Saturday;Offstage
417;2023-09-03_17-10-36_UTC;user006;M;23403;1;155;0;171;9;0;1;407;1;Sunday;Offstage
418;2023-09-05_14-50-48_UTC;user006;M;23403;1;153;0;852;38;1;3;629;1;Tuesday;Backstage
419;2023-09-05_20-36-11_UTC;user006;M;23403;1;153;1;439;16;1;5;161;1;Tuesday;Offstage
420;2023-09-06_13-30-04_UTC;user006;M;23403;1;152;0;408;16;0;1;130;1;Wednesday;Backstage
421;2023-09-07_14-10-17_UTC;user006;M;23403;1;151;0;215;8;1;2;225;1;Thursday;Offstage
422;2023-09-08_15-38-19_UTC;user006;M;23403;1;150;0;453;20;1;3;469;1;Friday;Backstage
423;2023-09-09_12-00-08_UTC;user006;M;23403;1;149;0;880;88;1;5;132;1;Saturday;Backstage
424;2023-09-09_18-40-08_UTC;user006;M;23403;1;149;0;154;5;1;2;351;1;Saturday;Offstage
425;2023-09-10_12-00-08_UTC;user006;M;23403;1;148;0;378;42;1;3;111;1;Sunday;Backstage
426;2023-09-11_19-20-48_UTC;user006;M;23403;1;147;0;156;9;0;1;232;1;Monday;Offstage
427;2023-09-14_14-46-07_UTC;user006;M;23403;1;144;0;375;24;0;1;81;1;Thursday;Offstage
428;2023-09-15_14-07-19_UTC;user006;M;23403;1;143;0;96;6;0;1;251;1;Friday;Offstage
429;2023-09-19_13-47-48_UTC;user006;M;23403;1;139;0;231;10;1;2;138;0;Tuesday;Offstage
430;2023-09-20_16-20-25_UTC;user006;M;23403;1;138;1;260;14;1;2;267;0;Wednesday;Offstage
431;2023-09-23_15-33-08_UTC;user006;M;23403;1;135;0;213;12;0;1;385;0;Saturday;Offstage
432;2023-09-27_20-34-21_UTC;user006;M;23403;1;131;0;155;8;1;2;346;0;Wednesday;Offstage
433;2023-10-02_18-35-42_UTC;user006;M;23403;1;126;0;70;3;1;2;85;1;Monday;Offstage
434;2023-10-09_15-54-41_UTC;user006;M;23403;1;119;0;157;10;0;1;164;0;Monday;Offstage
435;2023-10-10_14-25-06_UTC;user006;M;23403;1;118;0;780;66;1;2;123;1;Tuesday;Backstage
436;2023-10-10_15-09-19_UTC;user006;M;23403;1;118;1;261;9;0;1;355;6;Tuesday;Offstage
437;2023-10-13_17-48-11_UTC;user006;M;23403;1;115;1;327;16;0;1;208;1;Friday;Backstage
438;2023-10-20_12-01-00_UTC;user006;M;23403;1;108;0;661;63;0;1;150;1;Friday;Backstage
439;2023-10-28_12-01-01_UTC;user006;M;23403;1;100;0;537;33;1;2;357;1;Saturday;Backstage
440;2023-11-09_19-02-38_UTC;user006;M;23403;1;88;0;1335;104;0;1;626;0;Thursday;Offstage
441;2023-11-12_13-35-16_UTC;user006;M;23403;1;85;0;895;89;1;2;211;1;Sunday;Offstage
442;2023-11-15_19-46-53_UTC;user006;M;23403;1;82;0;269;14;0;1;187;0;Wednesday;Offstage
443;2023-12-14_15-11-41_UTC;user006;M;23403;1;53;0;431;16;0;1;175;0;Thursday;Offstage
444;2023-12-17_14-55-31_UTC;user006;M;23403;1;50;0;607;48;1;2;130;1;Sunday;Backstage
445;2023-12-28_13-00-58_UTC;user006;M;23403;1;39;0;396;34;0;1;50;1;Thursday;Backstage
446;2024-01-24_18-07-26_UTC;user006;M;23403;1;12;0;1360;144;0;1;1119;1;Wednesday;Backstage
447;2023-02-12_06-18-07_UTC;user007;F;56362740;1;358;0;2152424;6379;1;8;10;1;Sunday;Frontstage
448;2023-02-19_06-16-44_UTC;user007;F;56362740;1;351;0;5145944;17524;1;8;10;1;Sunday;Backstage
449;2023-02-26_06-19-56_UTC;user007;F;56362740;1;344;0;1905127;6236;1;8;10;1;Sunday;Frontstage
450;2023-03-05_06-15-02_UTC;user007;F;56362740;1;337;0;1976768;6209;1;8;10;1;Sunday;Frontstage
451;2023-03-12_06-20-31_UTC;user007;F;56362740;1;330;0;3234694;8186;1;8;10;1;Sunday;Backstage
452;2023-03-19_05-20-10_UTC;user007;F;56362740;1;323;0;3116179;8440;1;8;10;1;Sunday;Backstage
453;2023-03-26_05-24-33_UTC;user007;F;56362740;1;316;0;2838063;6861;1;8;10;1;Sunday;Frontstage
454;2023-03-26_14-01-09_UTC;user007;F;56362740;1;316;0;1823903;23736;0;1;57;0;Sunday;Frontstage
455;2023-04-24_16-10-02_UTC;user007;F;56362740;1;287;1;2697063;13365;0;1;75;1;Monday;Backstage
456;2023-06-18_05-20-19_UTC;user007;F;56362740;1;232;0;2906906;34811;1;8;10;1;Sunday;Frontstage
457;2023-06-25_05-24-32_UTC;user007;F;56362740;1;225;0;2987270;11157;1;8;10;1;Sunday;Backstage
458;2023-07-02_05-28-39_UTC;user007;F;56362740;1;218;0;2509248;10188;1;8;10;1;Sunday;Backstage
459;2023-08-06_05-22-33_UTC;user007;F;56362740;1;183;0;2188437;8304;1;8;10;1;Sunday;Frontstage
460;2023-08-13_05-31-33_UTC;user007;F;56362740;1;176;0;2419842;8035;1;8;10;1;Sunday;Backstage
461;2023-08-20_05-27-05_UTC;user007;F;56362740;1;169;0;1660465;5699;1;8;10;1;Sunday;Frontstage
462;2023-08-27_05-20-28_UTC;user007;F;56362740;1;162;0;1545868;6824;1;8;10;1;Sunday;Frontstage
463;2023-09-03_05-41-56_UTC;user007;F;56362740;1;155;0;4127813;11250;1;8;10;1;Sunday;Backstage
464;2023-09-10_05-32-23_UTC;user007;F;56362740;1;148;0;2672648;12255;1;8;10;1;Sunday;Backstage
465;2023-09-17_05-27-03_UTC;user007;F;56362740;1;141;0;1796848;8301;1;8;10;1;Sunday;Frontstage
466;2023-09-24_05-25-49_UTC;user007;F;56362740;1;134;0;3138713;9184;1;8;10;1;Sunday;Backstage
467;2023-10-01_05-20-59_UTC;user007;F;56362740;1;127;0;3401122;16211;1;8;10;1;Sunday;Backstage
468;2023-10-08_05-21-36_UTC;user007;F;56362740;1;120;0;1682935;7221;1;8;10;1;Sunday;Backstage
469;2023-10-15_05-29-24_UTC;user007;F;56362740;1;113;0;3936343;27190;1;8;10;0;Sunday;Backstage
470;2023-10-20_14-00-19_UTC;user007;F;56362740;1;108;1;1129848;11394;0;1;1118;1;Friday;Frontstage
471;2023-10-20_14-01-01_UTC;user007;F;56362740;1;108;0;1191919;11468;0;1;140;0;Friday;Backstage
472;2023-10-22_05-34-00_UTC;user007;F;56362740;1;106;0;2947810;13282;1;8;10;1;Sunday;Backstage
473;2023-10-29_05-36-31_UTC;user007;F;56362740;1;99;0;6997877;29217;1;8;10;1;Sunday;Backstage
474;2023-11-05_05-38-32_UTC;user007;F;56362740;1;92;0;1768731;9723;1;8;10;1;Sunday;Backstage
475;2023-12-07_19-49-07_UTC;user007;F;56362740;1;60;0;847613;6471;0;1;22;0;Thursday;Offstage
476;2024-01-21_06-23-13_UTC;user007;F;56362740;1;15;0;2489450;9913;1;8;10;1;Sunday;Backstage
477;2024-01-28_06-25-06_UTC;user007;F;56362740;1;8;0;1869275;7170;1;8;10;1;Sunday;Frontstage
478;2024-01-30_17-57-17_UTC;user007;F;56362740;1;6;1;2943027;18602;0;1;0;1;Tuesday;Backstage
479;2024-01-31_07-04-09_UTC;user007;F;56362740;1;5;0;987738;12286;0;1;862;0;Wednesday;Offstage
480;2024-02-02_15-00-06_UTC;user007;F;56362740;1;3;0;524424;4834;0;1;71;0;Friday;Offstage
481;2024-02-04_06-27-36_UTC;user007;F;56362740;1;1;0;1547998;5380;1;8;10;1;Sunday;Frontstage
482;2023-02-07_16-44-07_UTC;user008;M;7448934;1;363;1;211409;5143;0;1;159;1;Tuesday;Backstage
483;2023-02-10_17-29-41_UTC;user008;M;7448934;1;360;0;209259;3509;1;10;219;1;Friday;Frontstage
484;2023-02-11_07-59-12_UTC;user008;M;7448934;1;359;1;94426;1573;0;1;147;1;Saturday;Frontstage
485;2023-02-15_08-33-42_UTC;user008;M;7448934;1;355;1;118332;1847;0;1;171;1;Wednesday;Frontstage
486;2023-02-15_22-10-52_UTC;user008;M;7448934;1;355;0;162570;2390;1;10;122;3;Wednesday;Backstage
487;2023-02-17_07-51-48_UTC;user008;M;7448934;1;353;0;107369;1584;1;10;280;1;Friday;Frontstage
488;2023-02-18_17-16-36_UTC;user008;M;7448934;1;352;0;73102;1282;1;8;180;1;Saturday;Frontstage
489;2023-02-20_05-43-24_UTC;user008;M;7448934;1;350;0;73318;1127;1;5;153;1;Monday;Backstage
490;2023-02-22_06-56-26_UTC;user008;M;7448934;1;348;1;96237;1795;0;1;209;1;Wednesday;Backstage
491;2023-02-24_17-38-47_UTC;user008;M;7448934;1;346;0;95931;1451;1;10;216;1;Friday;Backstage
492;2023-02-26_09-05-05_UTC;user008;M;7448934;1;344;1;41290;678;0;1;204;1;Sunday;Frontstage
493;2023-03-02_05-42-12_UTC;user008;M;7448934;1;340;0;56363;866;1;4;218;1;Thursday;Frontstage
494;2023-03-04_06-52-03_UTC;user008;M;7448934;1;338;1;226041;4086;0;1;282;1;Saturday;Backstage
495;2023-03-08_16-36-53_UTC;user008;M;7448934;1;334;0;70132;1118;1;10;169;1;Wednesday;Frontstage
496;2023-03-11_07-14-09_UTC;user008;M;7448934;1;331;0;96571;1410;1;10;184;1;Saturday;Frontstage
497;2023-03-13_17-23-59_UTC;user008;M;7448934;1;329;0;32712;832;1;2;205;1;Monday;Offstage
